> No.0   color.3
100.829923   34.280655
100.831690   34.279887
100.834502   34.279486
100.837726   34.278823
100.839543   34.278388
100.843035   34.277679
100.846179   34.277289
100.853145   34.276256
100.856560   34.275765
100.862253   34.274909
100.865742   34.274254
100.868156   34.273839
100.871709   34.273241
100.874324   34.272778
100.878369   34.271645
100.881205   34.270747
100.885255   34.269503
100.887806   34.268982
100.889492   34.268486
100.892148   34.267975
100.892165   34.267975
100.892469   34.267979
100.894949   34.267566
100.895429   34.267251
100.896908   34.266914
100.898672   34.266200
100.900615   34.265879
100.904175   34.265115
100.908681   34.264052
100.915884   34.262195
100.919667   34.261769
100.922686   34.261208
100.928951   34.260864
100.931664   34.261120
100.934659   34.261054
100.936312   34.260960
> No.1454   color.3
100.936312   34.260960
100.937725   34.260880
100.939907   34.261118
100.943306   34.260955
100.946183   34.260553
100.950054   34.260240
100.953922   34.259981
100.958053   34.259787
100.962638   34.259828
100.964634   34.259783
100.970494   34.259157
> No.1455   color.3
100.971828   34.258205
100.974749   34.258539
100.977970   34.258586
100.981196   34.258513
100.984077   34.258191
100.986291   34.258324
100.990009   34.258445
100.992012   34.258511
100.994961   34.258251
100.998416   34.257888
101.001079   34.257618
101.003390   34.257218
101.005999   34.256589
101.007383   34.256099
101.012557   34.255733
101.015402   34.255661
101.019814   34.255183
101.025205   34.254380
101.029100   34.253528
101.033422   34.252690
101.035877   34.252859
101.038241   34.252669
101.040716   34.252393
101.045022   34.251910
101.049319   34.251604
101.052419   34.251704
101.056173   34.251559
101.059619   34.251136
101.062966   34.250533
101.066527   34.249936
101.069973   34.249513
101.072435   34.249503
101.075770   34.249166
101.078455   34.248985
101.080071   34.248770
101.085568   34.247968
101.088899   34.247719
101.090618   34.247596
101.094396   34.246916
101.098709   34.246254
101.103240   34.245509
101.105929   34.245239
101.108943   34.244890
101.112401   34.244200
101.116159   34.243964
101.121972   34.243259
101.123592   34.242955
101.126273   34.242862
101.130478   34.242194
101.133385   34.241842
101.136415   34.241137
101.140292   34.240637
101.143083   34.240458
101.146861   34.239777
101.151162   34.239379
> No.1456   color.3
101.361294   34.209455
101.369073   34.208659
101.373670   34.207156
101.380034   34.205653
101.386222   34.204239
101.390288   34.203267
101.397183   34.202383
101.404874   34.200261
101.406288   34.200173
> No.1457   color.3
101.406282   34.200025
101.411008   34.198504
101.414537   34.197302
101.419762   34.195777
101.425795   34.193716
101.428616   34.193332
101.433249   34.192535
101.437994   34.191740
101.442407   34.190843
101.446144   34.190019
101.448744   34.189535
101.453025   34.189100
101.457554   34.188112
101.462415   34.187227
101.466379   34.186316
101.472596   34.185190
101.478024   34.184135
101.482320   34.183326
101.488428   34.182103
101.493304   34.180844
101.498628   34.179598
101.502711   34.178502
101.506682   34.177404
101.512678   34.176176
101.517213   34.175000
101.521860   34.173827
101.525379   34.172808
101.530493   34.171181
101.534135   34.169886
101.538434   34.168982
101.544119   34.167091
101.548788   34.165358
101.554573   34.163750
101.559887   34.162687
101.562374   34.162197
101.566897   34.161299
101.571524   34.160589
101.576834   34.159619
101.580553   34.159163
101.587540   34.158332
101.603613   34.156837
101.623511   34.154339
101.640232   34.151642
101.648863   34.149844
101.670439   34.145529
101.682126   34.141933
101.690037   34.138517
101.704242   34.133842
> No.1470   color.3
100.837286   37.883029
100.836572   37.881048
> No.1471   color.3
100.836572   37.881048
100.833614   37.872844
> No.1472   color.3
100.709324   37.921054
100.709315   37.920850
100.713871   37.920029
> No.1473   color.3
100.713871   37.920029
100.714715   37.919877
100.736679   37.915681
100.755565   37.910955
100.778236   37.905522
> No.1474   color.3
100.778236   37.905522
100.800549   37.897753
> No.1475   color.3
100.800549   37.897753
100.800318   37.897111
> No.1476   color.3
100.800318   37.897111
100.797017   37.887945
> No.1477   color.3
100.662658   37.928658
100.660522   37.915859
> No.1482   color.3
106.237585   35.660836
106.237292   35.662706
106.233549   35.686605
106.228975   35.702928
106.227907   35.719262
106.226821   35.732714
106.229287   35.752904
106.235229   35.767339
106.236520   35.786565
106.236660   35.808671
106.234501   35.837497
106.228788   35.860544
106.219539   35.880697
106.207963   35.904686
106.189377   35.934415
106.173096   35.959345
106.161473   35.979485
106.140468   36.002470
106.118267   36.023524
> No.1483   color.3
103.017251   35.244159
103.054801   35.232647
103.113822   35.223196
103.193532   35.218222
103.242209   35.211258
103.321919   35.196832
103.366125   35.185232
> No.1484   color.3
 99.303176   43.565925
 98.834378   43.539136
 98.285216   43.472165
 97.869995   43.445377
 97.508351   43.431982
 96.972582   43.405194
 96.597544   43.378406
 96.209112   43.378406
 95.941228   43.351617
 95.592978   43.298040
> No.1485   color.3
101.114205   43.743999
100.995016   43.743999
100.870409   43.754834
100.805396   43.787341
100.702460   43.814429
100.604942   43.830682
100.539929   43.825264
100.447828   43.814429
100.328639   43.809011
 99.905916   43.673078
 99.557666   43.632896
> No.1486   color.3
101.292989   43.754834
101.379672   43.754834
101.444685   43.743999
> No.1487   color.3
101.658684   43.731809
101.886227   43.752126
101.963429   43.743999
> No.1488   color.3
102.117833   43.760252
102.308807   43.739936
102.467275   43.711493
102.707008   43.646480
> No.1489   color.3
102.808590   43.735872
102.906108   43.756189
102.995500   43.756189
103.109272   43.756189
103.235233   43.756189
103.304309   43.735872
> No.1490   color.3
103.697621   43.730840
103.904847   43.673954
104.010493   43.641448
104.067378   43.637384
104.355583   43.453738
104.596678   43.212642
> No.1493   color.3
104.837446   43.263253
105.185865   43.306806
105.473981   43.350358
105.567786   43.363759
> No.1509   color.3
 98.289586   45.232753
 98.456999   45.226056
 98.550751   45.199270
 98.651199   45.165787
 98.744950   45.139001
 98.939150   45.132305
 99.367728   45.112215
 99.736037   45.098822
 99.869968   45.078732
100.030684   45.058643
100.251670   45.025160
100.519531   44.978284
100.854358   44.938105
101.082040   44.918016
101.309722   44.938105
101.403473   44.951498
101.557494   44.951498
101.691424   44.911319
101.805265   44.837657
> No.1510   color.3
105.589902   37.477674
105.647548   37.425036
105.684506   37.391715
> No.1546   color.3
103.851597   31.164235
103.852255   31.164747
103.852694   31.165028
103.853389   31.165528
103.854009   31.165965
103.854472   31.166500
103.855028   31.166889
103.856640   31.168060
103.858346   31.169230
103.859306   31.169806
103.859556   31.169972
103.861391   31.171325
103.863444   31.172972
103.864972   31.174000
103.865611   31.174333
103.877153   31.182810
103.884580   31.189240
103.893004   31.196999
103.897139   31.200694
103.897394   31.200939
103.897611   31.201250
103.897972   31.201456
103.898417   31.201639
103.898778   31.202028
103.899111   31.202250
103.899389   31.202611
103.900100   31.203204
103.900830   31.203645
103.901111   31.203806
103.901361   31.204000
103.901722   31.204111
103.902254   31.204440
103.903548   31.205361
103.904830   31.207071
103.905557   31.208183
103.907523   31.209251
103.910430   31.210320
103.911944   31.211000
103.912008   31.211002
103.912060   31.211013
103.912108   31.211061
103.912166   31.211176
103.912472   31.211472
103.912558   31.211510
103.912590   31.211552
103.912667   31.211639
103.912768   31.211719
103.912778   31.211750
103.912829   31.211789
103.912899   31.211837
103.912972   31.211861
103.913001   31.211901
103.913083   31.211972
103.913222   31.212139
103.913278   31.212222
103.913424   31.212324
103.913472   31.212389
103.913528   31.212500
103.913663   31.212649
103.913861   31.212750
103.913924   31.212795
103.913978   31.212865
103.914022   31.212903
103.914194   31.212972
103.914333   31.213111
103.914556   31.213361
103.914600   31.213400
103.914757   31.213427
103.914818   31.213474
103.914944   31.213639
103.915306   31.214056
103.915425   31.214099
103.915639   31.214139
103.915833   31.214250
103.916028   31.214361
103.916333   31.214444
103.916444   31.214667
103.919634   31.216927
103.920806   31.217583
103.922861   31.219111
103.925125   31.220050
103.928641   31.221253
103.930137   31.222456
103.931306   31.223861
103.931806   31.225083
103.935083   31.227556
103.936757   31.230131
103.937722   31.231891
> No.1547   color.3
104.203607   31.477920
104.204562   31.477708
104.206083   31.478203
104.207852   31.478946
104.209551   31.479760
104.211815   31.481175
104.213548   31.481741
104.215424   31.483086
104.217016   31.484041
104.218537   31.484572
104.221120   31.485633
104.223773   31.486801
104.225967   31.488711
104.226710   31.489419
104.229151   31.491789
104.230920   31.492850
104.234210   31.494973
104.234245   31.494938
> No.1548   color.3
104.232016   31.499679
104.232547   31.501766
104.232795   31.504172
104.231521   31.506047
104.230071   31.508842
104.230141   31.511035
104.230672   31.512026
104.232167   31.512306
104.233219   31.513300
104.234493   31.514255
104.235696   31.515812
104.237288   31.516625
104.238279   31.517757
104.238314   31.517757
104.238349   31.517793
104.238349   31.517757
> No.1549   color.3
104.256516   31.554778
104.263243   31.566630
104.274775   31.575279
104.290471   31.587132
104.305847   31.592898
> No.1550   color.3
104.330470   31.604900
104.339561   31.607194
104.344033   31.610629
104.348840   31.612770
104.349297   31.613045
104.349833   31.613056
104.350893   31.613347
104.356071   31.616281
104.361983   31.620380
104.368196   31.625429
104.371722   31.628278
104.371861   31.628417
104.372000   31.628500
104.372324   31.628772
104.372324   31.628781
> No.1551   color.3
104.533315   31.698518
104.465500   31.669964
104.444085   31.665206
104.428619   31.659257
104.400065   31.640221
104.385729   31.632109
> No.1552   color.3
104.577144   31.732304
104.576881   31.732168
104.574399   31.731023
104.569398   31.728403
104.565426   31.726536
104.559360   31.720116
104.552190   31.714510
104.540429   31.706710
> No.1553   color.3
104.656292   31.764344
104.649032   31.759184
104.640285   31.754110
104.633725   31.751661
104.626795   31.747676
104.622179   31.745451
104.616581   31.743702
104.605843   31.742063
> No.1554   color.3
104.705587   31.864869
104.698127   31.860968
104.690097   31.854388
104.679197   31.847319
104.668583   31.840493
104.660265   31.834156
104.652809   31.828063
104.641619   31.822455
104.633011   31.818066
104.622678   31.815868
> No.1560   color.3
 96.562852   17.085339
 96.562722   17.086833
 96.550827   17.223091
 96.540627   17.339932
 96.533016   17.429294
 96.528794   17.483053
 96.518716   17.618972
 96.506821   17.753322
 96.492740   17.886442
 96.476073   18.018730
 96.456418   18.150557
 96.433408   18.282292
 96.406641   18.414334
 96.375717   18.547023
 96.363674   18.598566
 96.352894   18.650540
 96.343160   18.702760
 96.334196   18.755226
 96.325817   18.807784
 96.317715   18.860343
 96.309675   18.912809
 96.301450   18.965090
 96.283645   19.075685
 96.265840   19.186279
 96.248127   19.296873
 96.230537   19.407498
 96.213132   19.518154
 96.196035   19.628810
 96.179216   19.739558
 96.162765   19.850399
 96.150597   19.933914
 96.138983   20.017398
 96.127954   20.100882
 96.117510   20.184397
 96.107651   20.268035
 96.098469   20.351735
 96.089872   20.435619
 96.081953   20.519627
 96.078621   20.556201
> No.1561   color.3
 96.078621   20.556201
 96.066858   20.685296
> No.1562   color.3
 96.066858   20.685296
 96.065991   20.694811
 96.049536   20.874950
 96.033143   21.058412
 96.017365   21.243567
 96.002726   21.428814
 95.989812   21.612461
 95.979146   21.792938
 95.971251   21.968615
 95.968690   22.045452
 95.966653   22.122290
 95.965077   22.199158
 95.963963   22.276026
 95.963219   22.352895
 95.962845   22.429763
 95.962778   22.506662
 95.962988   22.583561
 95.965626   22.734005
 95.972144   22.883002
 95.982511   23.030861
 95.988030   23.088210
> No.1563   color.3
 95.988030   23.088210
 95.996665   23.177951
 96.014514   23.324641
 96.035997   23.471299
 96.061113   23.618266
 96.089709   23.765879
 96.092756   23.780711
 96.095834   23.795543
 96.098913   23.810375
 96.101960   23.825207
 96.104977   23.840039
 96.107962   23.854871
 96.110856   23.869734
 96.113688   23.884597
 96.127661   23.972758
 96.142559   24.055473
 96.158534   24.134587
 96.175619   24.211979
 96.193935   24.289493
 96.213543   24.369069
 96.234569   24.452553
 96.257102   24.541761
> No.1564   color.3
 96.113781   24.786337
 96.107044   24.685712
 96.097568   24.567425
 96.086184   24.437629
 96.073876   24.302387
 96.061569   24.167760
 96.050215   24.039810
 96.040708   23.924693
 96.034033   23.828407
 96.027389   23.725198
 96.018253   23.591248
